"periode_data", "wilayah"                   , "no_registrasi", "jenis_halte" , "kode_barang" , "lokasi_alamat"                                                                                                                                                                                             , "lintang"   , "bujur"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400443" , "REGULER"     , "133010135001", "Jl. Cakung Cilincing Raya 14, RT.1/RW.3, Semper Tim., Kec. Cilincing, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14130 (Halte Kebon Baru)"                                                              , "-6.1153419", "106.9244304"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400444" , "REGULER"     , "133010118004", "Jl. Haji Darip  Km 17, RT.9/RW.9, Pisangan Tim., Kec. Pulo Gadung, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13240 (Sebrang Rutan 1 Cipinang)"                                           , "-6.2147982", "106.8845989"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400445" , "REGULER"     , "133010135001", "Jl. Pangeran Jayakarta 117, RT.7/RW.7, Mangga Dua Sel., Kecamatan Sawah Besar, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10730 (Halte Pangeran Jayakarta)"                               , "-6.1417024", "106.8280839"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400446" , "REGULER"     , "133010118004", "Jl. R.Mangun Muka Raya, RW.14, Rawamangun, Kec. Pulo Gadung, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13220 (Halte UNJ)"                                                                , "-6.1933417", "106.8801917"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400447" , "REGULER"     , "133010135001", "Jl. Cakung Cilincing Raya, RT.2/RW.5, Rorotan, Kec. Cilincing, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14140 (Depan KBN)"                                                                            , "-6.143905" , "106.9402953"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400448" , "REGULER"     , "133010135001", "Jl. Cakung Cilincing Raya, RT.2/RW.5, Rorotan, Kec. Cilincing, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14140 (Depan KBN)"                                                                            , "-6.1435233", "106.9395165"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400449" , "REGULER"     , "133010118004", "Jl. Lenteng Agung Raya, RT.11/RW.5, Lenteng Agung, Kec. Jagakarsa, Kota KOTA ADM. JAKARTA SELATAN, Daerah Khusus Ibukota Jakarta 12630 (Halte Kampus Tercinta)"                                            , "-6.3231508", "106.8348928"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400450" , "REGULER"     , "133010118004", "Jl. Raya Ps. Minggu, RT.1/RW.8, Ps. Minggu, Kec. Ps. Minggu, Kota KOTA ADM. JAKARTA SELATAN, Daerah Khusus Ibukota Jakarta 12520 (Halte Tanjung Barat)"                                                    , "-6.3028421", "106.84012"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400451" , "REGULER"     , "133010135001", "Jl. Cakung Cilincing Raya 142, RW.3, Semper Tim., Kec. Cilincing, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14130 (Halte Tugu)"                                                                        , "-6.1207176", "106.9257637"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400452" , "REGULER"     , "133010135001", "Jl. Imam Bonjol 61, RT.2/RW.5, Menteng, Kec. Menteng, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10310 (Halte BBD)"                                                                       , "-6.1975316", "106.8251891"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400453" , "REGULER"     , "133010118004", "Jl. Tj. Barat Raya, RT.7/RW.7, Ps. Minggu, Kec. Ps. Minggu, Kota KOTA ADM. JAKARTA SELATAN, Daerah Khusus Ibukota Jakarta 12520 (Halte Komplek AL)"                                                        , "-6.2977135", "106.8401132"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400454" , "REGULER"     , "133010118004", "Jl. Tj. Barat Raya, RT.7/RW.7, Ps. Minggu, Kec. Ps. Minggu, Kota KOTA ADM. JAKARTA SELATAN, Daerah Khusus Ibukota Jakarta 12520 (Halte Depan Pegadaian)"                                                   , "-6.2972578", "106.8397415"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400455" , "REGULER"     , "133010135001", "Jl. Imam Bonjol 26-12, RT.3/RW.5, Menteng, Kec. Menteng, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10310 (Halte Kartini)"                                                                , "-6.1993377", "106.8273572"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400456" , "REGULER"     , "133010135001", "Jl. Kramat Jaya Raya, RT.2/RW.14, Tugu Utara, Kec. Koja, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14260 (Depan ramayana semper)"                                                                      , "-6.1264917", "106.9169467"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400457" , "REGULER"     , "133010118004", "Jl. Komp. Depkes, RT.1/RW.7, Ps. Minggu, Kec. Ps. Minggu, Kota KOTA ADM. JAKARTA SELATAN, Daerah Khusus Ibukota Jakarta 12520 (Halte Bambu)"                                                               , "-6.2947289", "106.8407362"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400458" , "REGULER"     , "133010135001", "Jl. Kramat Jaya Raya 20, RT.5/RW.14, Tugu Utara, Kec. Koja, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14260 (Depan RS Pelabuhan)"                                                                      , "-6.124653" , "106.916578"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400459" , "REGULER"     , "133010118004", "Jl. Pegangsaan Barat No.14 RT.16/RW.06 Menteng, Kecamatan Menteng Kota KOTA ADM. JAKARTA PUSAT (Halte Pegangsaan Barat)"                                                                                   , "-6.1993028", "106.8416926"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400460" , "REGULER"     , "133010135001", "Jl. Kramat Jaya Raya, RT.2/RW.14, Tugu Utara, Kec. Koja, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14260 (Halte Ramayana)"                                                                             , "-6.1272069", "106.9170112"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400461" , "REGULER"     , "133010118004", "Jl. Letjend Suprapto, RW.1, Kec. Senen, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10410 (Halte St.Senen)"                                                                                , "-6.1762983", "106.8441633"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400462" , "REGULER"     , "133010135001", "Gang VC Cilingcing, Jl. Kramat Jaya Raya, RW.1, Tugu Utara, Kec. Koja, DKI Jakarta, Daerah Khusus Ibukota Jakarta 14260 (Halte Bus Sekolah)"                                                               , "-6.1234404", "106.9166489"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400463" , "REGULER"     , "133010118004", "Jl. Palmerah Selatan KOTA ADM. JAKARTA PUSAT, RT.4/RW.2, Gelora, Tanahabang, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10270 (Halte Pasar Pal Merah)"                                    , "-6.2081691", "106.7971054"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400464" , "REGULER"     , "133010135001", "Jl. Tanah Abang II 104-78, RT.9/RW.3, Cideng, Kecamatan Gambir, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10150 (Halte Gereja Bunda)"                                                    , "-6.1760265", "106.8105911"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400465" , "REGULER"     , "133010118004", "Jl. K.H. Mas Mansyur 127, Karet Tengsin, Kecamatan Tanah Abang, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10250 (Depan Geenwood)"                                                        , "-6.205206" , "106.8165484"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400466" , "REGULER"     , "133010118004", "Jl. Bekasi Barat, RT.13/RW.16, Rw. Bunga, Kec. Matraman, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13110 (Halte ST. KA Jatinegara)"                                                      , "-6.2153779", "106.8710081"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400467" , "REGULER"     , "133010135001", "Jl. K.H. Mas Mansyur 40-38, RT.1/RW.7, Kb. Kacang, Kecamatan Tanah Abang, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10240 (Halte Rumah Susun)"                                           , "-6.1950443", "106.8145107"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400468" , "REGULER"     , "133010135001", "Jl. Jatibaru Raya, RT.14/RW.1, Cideng, Kecamatan Gambir, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10150 (Depan PT.Kapal Api)"                                                           , "-6.1828667", "106.8127192"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400469" , "REGULER"     , "133010118004", "Jl. Karet Pasar Baru Barat No.Kel, RT.1/RW.5, Karet Tengsin, Kecamatan Tanah Abang, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 13381 (Depan Bengkel Surya Agung)"                         , "-6.2067775", "106.8170014"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400470" , "REGULER"     , "133010135001", "Jl. Cideng Timur 6-69, RW.4, Petojo Sel., Kecamatan Gambir, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10150 (Depan KFC)"                                                                 , "-6.1759711", "106.8122516"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400471" , "REGULER"     , "133010118004", "Jl. I Gusti Ngurah Rai, RT.5/RW.9, Jatinegara, Kec. Cakung, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13930 (Sebrang Della Salon)"                                                       , "-6.2144083", "106.9125067"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400472" , "REGULER"     , "133010135001", "Jl. Cideng Timur 91, RT.14/RW.2, Petojo Sel., Kecamatan Gambir, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10150 (Halte Pasar Tomas)"                                                     , "-6.1790439", "106.8131349"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400473" , "REGULER"     , "133010118004", "JL. Danau Sunter Utara RT.14/RW.13, Sunter Agung, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14350 (Halte Sunter Karya)"                                                                     , "-6.1414153", "106.8862292"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400474" , "REGULER"     , "133010118004", "Jl. Pesanggrahan 19-28, RT.4/RW.6, Kembangan Sel., Kec. Kembangan, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 11610 (Depan Starbucks)"                                                    , "-6.1854365", "106.7547091"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400475" , "REGULER"     , "133010135001", "Jl. Kebon Sirih 75-79, RT.1/RW.1, Gambir, Kecamatan Gambir, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10340 (Halte Masjid Al-Rayyan)"                                                    , "-6.1835959", "106.8227645"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400476" , "REGULER"     , "133010135001", "Jl. Kebon Sirih, RT.2/RW.3, Kp. Bali, Kecamatan Tanah Abang, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10250 (Halte Jembatan Serong)"                                                    , "-6.182297" , "106.8181906"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400477" , "REGULER"     , "133010118004", "Jl. Lenteng Agung Raya, RT.4/RW.1, Lenteng Agung, Kec. Jagakarsa, Kota KOTA ADM. JAKARTA SELATAN, Daerah Khusus Ibukota Jakarta 12530 (Halte Lenteng Agung Barat)"                                         , "-6.3089161", "106.8380749"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400478" , "REGULER"     , "133010135001", "Jl. Yos Sudarso 23, RT.1/RW.12, Kb. Bawang, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14320 (Samping Jl. Bugis)"                                                                            , "-6.1158207", "106.89282"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400479" , "REGULER"     , "133010118004", "Jl. Letjend Suprapto RT.14/RW.6, Bungur, Kec. Senen, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta (Bawah JPO)"                                                                              , "-6.17515"  , "106.8464133"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400480" , "REGULER"     , "133010135001", "Jl. Yos Sudarso RT.5/RW.2, Koja, North Jakarta City, Jakarta (Halte Kebon Bawang)"                                                                                                                         , "-6.1126099", "106.8932533"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400481" , "REGULER"     , "133010118004", "JL. MH. THAMRIN (Depan Bank Surya)"                                                                                                                                                                        , "-6.1881647", "106.822752"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400482" , "REGULER"     , "133010135001", "Jl. Proklamasi 13-25, RT.11/RW.2, Pegangsaan, Kec. Menteng, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10320 (Halte Megaria)"                                                             , "-6.1999246", "106.8446807"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400483" , "REGULER"     , "133010135001", "Jl. Proklamasi 49, RT.11/RW.2, Pegangsaan, Kec. Menteng, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10320 (Halte Tugu Proklamasi)"                                                        , "-6.2033017", "106.84548"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400484" , "REGULER"     , "133010135001", "Jl. Asia Afrika, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10270 (Depan Sogo Plaza Senayan)"                                                   , "-6.2251747", "106.7989872"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400485" , "REGULER"     , "133010118004", "Jl. Cut Mutia 1, RT.10/RW.5, Cikini, Kec. Menteng, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10330 (Halte BAPINDO)"                                                                      , "-6.1871706", "106.8355733"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400486" , "REGULER"     , "133010118004", "Jl. I Gusti Ngurah Rai 11, Malaka Jaya, Kec. Cakung, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13460 (Deket JPO Busway Perumnas Klender)"                                                , "-6.2167569", "106.9310247"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400487" , "REGULER"     , "133010135001", "Jl. Prof. Dr. Latumeten 109, Angke, Kec. Tambora, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 11330 (Depan Gerai Cahaya Mas)"                                                              , "-6.1434144", "106.7935883"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400488" , "REGULER"     , "133010135001", "Jl. Asia Afrika, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10270 (Halte Istora Senayan)"                                                       , "-6.218551" , "106.7983156"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400489" , "REGULER"     , "133010118004", "JL. MH. THAMRIN (Depan Sarinah)"                                                                                                                                                                           , "-6.187919" , "106.8233705"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400490" , "REGULER"     , "133010135001", "Jl. Asia Afrika 61-59, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10270 (Depan Senayan City)"                                                   , "-6.2277342", "106.7980824"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400491" , "REGULER"     , "133010118004", "Jl. Jend. Sudirman, RT.10/RW.11, Karet Tengsin, Kecamatan Tanah Abang, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10250 (Depan Astra)"                                                    , "-6.209234" , "106.8214608"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400492" , "REGULER"     , "133010135001", "Jl. Asia Afrika, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10270 (Halte Gelora)"                                                               , "-6.2153227", "106.7981361"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400493" , "REGULER"     , "133010135001", "Jl. Letjen S. Parman RT.3/RW.8, Tomang, Kec. Grogol petamburan, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 11440 (Samping Gerbang Tol Tanjung Duren)"                                     , "-6.1698157", "106.7874244"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400494" , "REGULER"     , "133010118004", "Jl. Jend. Sudirman, RT.10/RW.11, Karet Tengsin, Kecamatan Tanah Abang, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10250 (Depan Astra)"                                                    , "-6.2077339", "106.8214965"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400495" , "REGULER"     , "133010118004", "Jl. Imam Bonjol, RT.9/RW.4, Menteng, Kec. Menteng, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10310 (Samping Pos Biru)"                                                                   , "-6.2001642", "106.8310641"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400496" , "REGULER"     , "133010135001", "Jl. Letjen S. Parman St, RT.17/RW.1, Jati Pulo, Palmerah, West Jakarta City, Jakarta 11430 (Dekat KPP Pal merah)"                                                                                          , "-6.1799676", "106.7972268"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400497" , "REGULER"     , "133010135001", "Jl. Letjen S. Parman St, RW.3, Slipi, Palmerah, West Jakarta City, Jakarta 11410 (Depan SMP/ SMEA Ibu Pertiwi)"                                                                                            , "-6.193867" , "106.7972268"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400498" , "REGULER"     , "133010118004", "Jl. Imam Bonjol, RT.5/RW.5, Menteng, Kec. Menteng, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10310 (Halte Taman Suropati)"                                                               , "-6.2001497", "106.8323697"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400499" , "REGULER"     , "133010118004", "Jl. Pangeran Diponegoro, Kec. Menteng, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10310 (Halte SMPN 8)"                                                                                   , "-6.2010833", "106.84286"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400500" , "REGULER"     , "133010135001", "Jl. Letjen S. Parman Kav. 32-34, RT.06/RW.03, Kemanggisan, Palmerah, RT.6/RW.3, Kemanggisan, Kec. Palmerah, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 11480 (Halte SASA)"                , "-6.196525" , "106.7974033"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400501" , "REGULER"     , "133010118004", "Jl. Teuku Nyak Arief, RT.4/RW.2, Grogol Sel., Kec. Kby. Lama, Kota KOTA ADM. JAKARTA SELATAN, Daerah Khusus Ibukota Jakarta 12220 (Sebrang Hyundai Simprug)"                                               , "-6.2308553", "106.7895707"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400502" , "REGULER"     , "133010135001", "Jl. Letjen S. Parman St, Slipi, Palmerah, West Jakarta City, Jakarta 11480 (Depan Indomaret S. Parman 6E)"                                                                                                 , "-6.171421" , "106.7881263"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400503" , "REGULER"     , "133010135001", "Jl. Letjen S. Parman, RT.4/RW.9, Kota Bambu Sel., Kec. Palmerah, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 11480 (depan Rs. Jantung Harapan Kita)"                                       , "-6.1865888", "106.7964244"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400504" , "REGULER"     , "133010118004", "Jl. HBR Motik, RT.13/RW.6, Kb. Kosong, Kec. Kemayoran, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10630 (Bawah Dekat JPO Busway Kemayoran Landasan Pacu)"                                 , "-6.151675" , "106.8533296"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400505" , "REGULER"     , "133010118004", "Jl. Teuku Cik Ditiro 14-6, RT.8/RW.2, Gondangdia, Kec. Menteng, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10350 (Depan Konsil Kedokteran Indonesia)"                                     , "-6.1945308", "106.8364663"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400506" , "REGULER"     , "133010135001", "Jl. Raya Cilincing 8-10, RT.1/RW.1, Cilincing, Kec. Cilincing, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta (Halte Depan Komplek Marinir)"                                                                , "-6.1100102", "106.9229382"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400507" , "REGULER"     , "133010118004", "Jl. Bekasi Tim. Raya, RT.3/RW.2, Pisangan Tim., Kec. Pulo Gadung, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13230 (Halte KA Ps Enjo)"                                                    , "-6.2149004", "106.8766549"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400347" , "REGULER"     , "133010135001", "Daan Mogot Rd, RW.2, East Cengkareng, Cengkareng, West Jakarta City, Jakarta 11730 (Halte Daun)"                                                                                                           , "-6.1547783", "106.7353506"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400348" , "REGULER"     , "133010118004", "Jl. Letjen M.T. Haryono, RT.11/RW.5, Tebet Bar., Kec. Tebet, Kota KOTA ADM. JAKARTA SELATAN, Daerah Khusus Ibukota Jakarta 12810 (Halte Tebet BUMD)"                                                       , "-6.2428447", "106.852079"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400349" , "REGULER"     , "133010135001", "Jl. Daan Mogot, RT.8/RW.2, Cengkareng Bar., Kecamatan Cengkareng, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 11730 (sebrang suzuki sentra cengkareng)"                                    , "-6.1527792", "106.7220369"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400350" , "REGULER"     , "133010118004", "Jl. Salemba Raya 9-10, RT.1/RW.3, Paseban, Kec. Senen, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10430 (Halte Pertanian)"                                                                , "-6.1930223", "106.8490247"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400351" , "REGULER"     , "133010135001", "Jl. Pangeran Tubagus Angke 8, RT.13/RW.7, Jelambar Baru, Kec. Grogol petamburan, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 14450 (Halte BNI)"                                            , "-6.14375"  , "106.7821917"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400352" , "REGULER"     , "133010118004", "Jl. Penjernihan 1, Karet Tengsin, Kecamatan Tanah Abang, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10250 (Depan Rumah Bersama Ciliwung)"                                                 , "-6.20113"  , "106.81359"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400353" , "REGULER"     , "133010135001", "Jl. Pangeran Tubagus Angke, RT.16, Jelambar Baru, Kec. Grogol petamburan, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 14450 (Samping Jl. Jelambar Barat)"                                  , "-6.1499145", "106.7728562"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400354" , "REGULER"     , "133010118004", "Jl. Panjang No.5, RT.5/RW.11, Kedoya Utara, Kec. Kb. Jeruk, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 11520 (Halte Ashidiqiah)"                                                          , "-6.1750933", "106.765985"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400355" , "REGULER"     , "133010135001", "Jl. Pangeran Tubagus Angke, RT.12/RW.14, Wijaya Kusuma, Kec. Grogol petamburan, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 14450 (sebrang BNI)"                                           , "-6.1443949", "106.7785357"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400356" , "REGULER"     , "133010118004", "Jl. Panjang 68, RT.19/RW.4, Kedoya Sel., Kec. Kb. Jeruk, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 11520 (Sebrang Bank BJB) "                                                            , "-6.1846854", "106.7682302"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400357" , "REGULER"     , "133010135001", "Jl. Kembangan Raya 43-60, RT.1/RW.2, Kembangan Sel., Kec. Kembangan, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 11610 (Halte Kembangan Raya)"                                             , "-6.1778798", "106.7477284"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400358" , "REGULER"     , "133010118004", "Jl. Raya Jakarta-Bogor, RT.3/RW.7, Kp. Tengah, Kec. Kramat jati, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13540 (Sebrang Mega Keramik)"                                                 , "-6.2899962", "106.8645822"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400359" , "REGULER"     , "133010135001", "Jl. R.E Martadinata Depan Ancol"                                                                                                                                                                           , "-6.1275247", "106.8426754"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400360" , "REGULER"     , "133010118004", "Jl. Panjang Arteri Klp. Dua Raya, RT.6/RW.2, Kb. Jeruk, Kec. Kb. Jeruk, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 11530 (Halte SMA 65)"                                                  , "-6.1618844", "106.7627108"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400361" , "REGULER"     , "133010135001", "Jl. Raya Kb. Jeruk 1, RT.4/RW.2, Kb. Jeruk, Kec. Kb. Jeruk, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 11530 (Halte Depan SMP 229)"                                                       , "-6.1972713", "106.7726848"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400362" , "REGULER"     , "133010118004", "Jl. Daan Mogot RT.7/RW.2, Kalideres, Kec. Kalideres, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta (Dekat Polsek Kalideres)"                                                                 , "-6.1564099", "106.7048153"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400363" , "REGULER"     , "133010135001", "Jl. Raya Kb. Jeruk 126-8, RT.3/RW.9, Kb. Jeruk, Kec. Kb. Jeruk, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 11530 (Halte Depan Paud Ar-Rahmah)"                                            , "-6.1979407", "106.7708438"
